-0.025999999999999995	10	1743.9659268934836	10745.66699553037	
0.006000000000000005	10	600.4513236585369	17397.985642811862	
0.04999999999999999	10	4122.062011742513	19943.11143889064	
-0.064	10	5050.76534358088	20878.00941863003	
-0.03	10	2078.316215841609	12144.638897892644	
-0.094	10	2055.5576887421685	21816.330941621392	
-0.076	10	1320.4438179900362	17957.195107646683	
-0.1	10	3963.15191777913	24047.282205576874	
-0.07	10	3808.0969182464314	19124.747192379633	
-0.05	10	2058.686784451488	21732.83678105638	
0.0020000000000000018	10	562.8831606510589	16518.954546584995	
0.023999999999999994	10	2189.943109699841	19721.99033086745	
0	10	678.2979358221655	15973.275603980323	
-0.068	10	4515.522938915019	19697.466425740135	
0.0040000000000000036	10	523.44831877069	16992.44555724883	
-0.036000000000000004	10	2502.0715601092315	15242.160802230761	
0.01200000000000001	10	1289.8007545685925	18311.291890156823	
-0.038000000000000006	10	2660.0511633776164	16389.805967600012	
-0.08800000000000001	10	3048.7900805812496	19655.635911186757	
-0.032	10	2177.9221389381873	13078.569376761989	
-0.023999999999999994	10	1542.4442678736434	10328.645012586556	
-0.062	10	4925.411710660533	21403.290909390817	
-0.07400000000000001	10	1964.2275856548315	18219.9038638579	
-0.027999999999999997	10	1929.7999457086203	11357.581176567359	
-0.092	10	2382.8143960657103	21068.165583695245	
0.05200000000000002	10	3474.101967530848	20019.734090968243	
0.008000000000000007	10	789.2658943293986	17744.623433544737	
-0.098	10	2819.915574607642	23312.961662134436	
-0.08600000000000001	10	2912.472582182157	19042.339877980725	
-0.07200000000000001	10	2885.249481006349	18619.523021334848	
0.025999999999999995	10	3020.106408410428	19931.04781094175	
-0.034	10	2303.773725593353	14124.3283257756	
-0.058	10	4262.361424656809	22143.285209554033	
-0.09000000000000001	10	2814.4312640188286	20340.218198790924	
-0.048	10	2061.2262356415326	21182.2723269608	
-0.014000000000000012	10	1193.9070970800915	11160.577637265003	
-0.020000000000000004	10	1135.7252468484853	10108.760185612316	
-0.017999999999999988	10	1077.023934448413	10294.803746565447	
-0.066	10	4929.151305283996	20295.97481267293	
0.013999999999999999	10	1457.445959020724	18557.758444158368	
-0.021999999999999992	10	1316.1251506069627	10116.483694310722	
-0.060000000000000005	10	4649.781591705085	21835.43671291133	
0.009999999999999995	10	1043.0300265389333	18044.55862063002	
-0.016	10	1108.2675458046733	10654.625911871479	
-0.096	10	2149.581875339135	22567.945157446607	
0.062	10	6599.491264196683	21920.165863044705	
-0.007999999999999993	10	1298.3922522314226	13212.909369985311	
0.07600000000000001	10	3873.0319777567474	27878.72478639721	
-0.084	10	2393.1215343432814	18530.24394472048	
-0.054	10	3088.2675248955125	22292.49027987283	
0.05399999999999999	10	2492.934193250987	20187.320361957813	
0.018000000000000002	10	1674.6496339952328	19029.015155814795	
-0.056	10	3736.04137142116	22301.767940637426	
0.027999999999999997	10	3815.344842031472	20113.444815246068	
0.068	10	9133.061142622146	24217.773366549987	
-0.046	10	2268.268226439743	20463.83958945833	
-0.052	10	2457.292604827871	22104.14708493625	
-0.011999999999999997	10	1280.8236287948744	11779.58224951216	
-0.082	10	1665.995281713294	18147.636742510076	
-0.010000000000000009	10	1322.4403382102096	12475.720890214254	
0.016000000000000014	10	1543.5564905113026	18794.635648153264	
0.07199999999999998	10	8146.92573713109	26018.289531715953	
0.06400000000000003	10	7786.368814694808	22609.848167316908	
0.036000000000000004	10	5281.0765258842985	20414.118040365312	
-0.08	10	1139.6986753002896	17917.295191101453	
-0.006000000000000005	10	1206.7111562028024	13957.40822187627	
0.05600000000000002	10	2338.773986413551	20457.483569051692	
0.07400000000000001	10	6163.893775110095	26948.913250986145	
-0.078	10	1049.2919497397124	17853.014824871934	
0.07800000000000001	10	3646.707495447265	28791.900194083653	
0.01999999999999999	10	1790.0750334684976	19263.603500786507	
0.07	10	9042.21868936992	25102.49853705798	
0.088	10	8669.88159208641	32516.25156797269	
0.066	10	8664.956962351887	23381.13943255376	
0.03	10	4401.746186731181	20259.184898998665	
0.09400000000000003	10	9797.010362283429	33762.29984181291	
-0.00399999999999999	10	1057.6974691582	14679.947004621225	
0.09200000000000003	10	10267.899611303768	33412.68220000064	
0.09	10	9885.542436026555	33005.01848184066	
-0.044	10	2506.8375936381294	19596.431290723063	
0.022000000000000006	10	1803.7527799658335	19496.55895002709	
0.098	10	6561.117238192656	34416.3478593962	
-0.041999999999999996	10	2669.223838834661	18605.987102274143	
0.038000000000000006	10	5149.229623252768	20371.214398992593	
0.096	10	8539.179055685425	34085.24791741111	
0.032	10	4848.463997590822	20360.243741576603	
0.057999999999999996	10	3536.592552703026	20836.707282738786	
0.07999999999999999	10	4336.978351977995	29671.645921839387	
-0.04000000000000001	10	2720.2863175336083	17524.69090009323	
0.034	10	5178.694717654146	20411.980591202548	
0.048000000000000015	10	4186.236505884715	19941.60910015355	
0.04200000000000001	10	4301.000255237595	20192.079523092212	
0.04600000000000001	10	3983.483255449918	19996.345730875462	
0.04400000000000001	10	3961.435871362762	20086.768050236544	
0.04000000000000001	10	4786.510855797149	20292.634246389913	
0.08199999999999999	10	4653.059440572801	30500.090999950076	
0.1	10	3986.0455620462903	34788.25666760813	
-0.0020000000000000018	10	867.135169045701	15357.306835897076	
0.06	10	5154.184425443565	21325.852172995492	
0.08400000000000002	10	5383.200810974331	31259.439161745813	
0.08600000000000002	10	6925.7744090513015	31934.518679337212	
